Time BloodFlow 	Volume hart
11.8	-5.8	1.86	0.025
11.805	-5.6	1.82	0.044
11.81	-5.1	1.79	0.049
11.815	-4.8	1.75	0.030
11.82	-4.5	1.72	0.018
11.825	-4.2	1.69	0.009
11.83	-3.8	1.66	0.037
11.835	-3.6	1.64	0.072
11.84	-3.3	1.61	0.050
11.845	-2.9	1.59	0.061
11.85	-2.6	1.57	0.061
11.855	-2.4	1.55	0.057
11.86	-2.1	1.53	0.074
11.865	-1.9	1.51	0.081
11.87	-1.8	1.50	0.083
11.875	-1.6	1.48	0.084
11.88	-1.4	1.47	0.086
11.885	-1.4	1.45	0.088
11.89	-1.5	1.44	0.083
11.895	-1.2	1.43	0.083
11.9	-1.2	1.41	0.097
11.905	-1.3	1.40	0.111
11.91	-1.3	1.39	0.085
11.915	-1.3	1.37	0.053
11.92	-1.5	1.36	0.082
11.925	-1.6	1.34	0.073
11.93	-1.7	1.33	0.069
11.935	-1.9	1.31	0.050
11.94	-1.9	1.30	0.047
11.945	-1.7	1.28	0.054
11.95	-1.6	1.27	0.039
11.955	-1.7	1.25	0.048
11.96	-1.8	1.24	0.056
11.965	-1.9	1.22	0.031
11.97	-2.1	1.20	-0.011
11.975	-2.2	1.19	0.003
11.98	-2.2	1.17	0.037
11.985	-2.3	1.15	0.049
11.99	-2.5	1.14	0.036
11.995	-2.5	1.12	0.021
12	-2.6	1.10	0.036
12.005	-2.8	1.08	0.056
12.01	-2.9	1.06	0.054
12.015	-2.9	1.04	0.063
12.02	-3.0	1.02	0.101
12.025	-3.0	1.00	0.159
12.03	-3.0	0.98	0.344
12.035	-3.1	0.96	0.534
12.04	-3.2	0.94	0.583
12.045	-3.1	0.92	0.480
12.05	-3.3	0.90	0.256
12.055	-3.4	0.88	0.001
12.06	-3.3	0.86	-0.092
12.065	-3.2	0.83	-0.064
12.07	-3.3	0.81	0.022
12.075	-3.3	0.79	0.095
12.08	-3.2	0.77	0.115
12.085	-3.4	0.75	0.100
12.09	-3.5	0.73	0.085
12.095	-3.4	0.71	0.086
12.1	-3.5	0.69	0.066
12.105	-3.6	0.67	0.057
12.11	-3.4	0.65	0.066
12.115	-3.4	0.63	0.071
12.12	-3.5	0.61	0.064
12.125	-3.5	0.59	0.097
12.13	-3.5	0.57	0.086
12.135	-3.8	0.54	0.069
12.14	-4.0	0.52	0.066
12.145	-4.0	0.50	0.083
12.15	-4.1	0.48	0.096
12.155	-4.1	0.45	0.066
12.16	-4.1	0.43	0.058
12.165	-4.0	0.41	0.074
12.17	-4.2	0.39	0.084
12.175	-4.2	0.36	0.076
12.18	-4.2	0.34	0.102
12.185	-4.3	0.32	0.111
12.19	-4.3	0.29	0.096
12.195	-4.1	0.27	0.089
12.2	-3.9	0.25	0.099
12.205	-3.8	0.23	0.129
12.21	-3.5	0.21	0.138
12.215	-3.3	0.20	0.150
12.22	-3.2	0.18	0.146
12.225	-2.9	0.16	0.139
12.23	-2.6	0.15	0.158
12.235	-2.4	0.14	0.155
12.24	-1.9	0.13	0.148
12.245	-1.1	0.12	0.178
12.25	0.1	0.12	0.202
12.255	1.8	0.13	0.208
12.26	4.2	0.15	0.211
12.265	7.1	0.18	0.213
12.27	10.1	0.23	0.219
12.275	13.5	0.30	0.234
12.28	16.8	0.38	0.259
12.285	19.9	0.48	0.302
12.29	22.8	0.59	0.312
12.295	25.7	0.72	0.319
12.3	27.9	0.85	0.336
12.305	29.7	1.00	0.348
12.31	31.2	1.15	0.356
12.315	32.3	1.30	0.360
12.32	32.4	1.46	0.362
12.325	32.4	1.61	0.349
12.33	31.8	1.76	0.334
12.335	30.5	1.91	0.324
12.34	28.7	2.04	0.303
12.345	26.8	2.17	0.260
12.35	24.2	2.28	0.229
12.355	21.6	2.37	0.218
12.36	18.9	2.46	0.184
12.365	16.0	2.52	0.174
12.37	13.1	2.58	0.135
12.375	10.3	2.61	0.087
12.38	7.8	2.64	0.048
12.385	5.2	2.65	0.033
12.39	3.0	2.66	0.027
12.395	0.9	2.65	0.029
12.4	-0.9	2.63	0.058
12.405	-2.4	2.60	0.066
12.41	-3.5	2.57	0.062
12.415	-4.3	2.54	0.031
12.42	-4.9	2.50	0.000
12.425	-5.2	2.46	0.011
12.43	-5.1	2.43	0.035
12.435	-4.9	2.39	0.046
12.44	-4.5	2.36	0.040
12.445	-3.9	2.32	0.028
12.45	-3.2	2.30	0.019
12.455	-2.5	2.27	0.013
12.46	-1.9	2.25	0.005
12.465	-1.2	2.23	0.034
12.47	-1.0	2.22	0.036
12.475	-0.9	2.20	0.016
12.48	-0.9	2.19	0.021
12.485	-1.0	2.17	0.023
12.49	-1.0	2.16	0.010
12.495	-0.7	2.14	0.010
12.5	-0.3	2.13	0.028
12.505	0.3	2.12	0.040
12.51	1.0	2.11	0.037
12.515	1.6	2.11	0.032
12.52	2.0	2.11	0.052
12.525	2.7	2.11	0.045
12.53	3.3	2.12	0.048
12.535	3.9	2.13	0.031
12.54	4.4	2.14	0.028
12.545	5.1	2.16	0.033
12.55	5.5	2.17	0.039
12.555	5.9	2.19	0.031
12.56	6.3	2.21	0.037
12.565	6.5	2.23	0.031
12.57	6.4	2.25	0.015
12.575	6.4	2.27	0.004
12.58	6.4	2.30	0.014
12.585	6.2	2.31	0.021
12.59	6.0	2.33	0.022
12.595	5.6	2.35	0.013
12.6	5.0	2.36	0.000
12.605	4.3	2.37	0.019
12.61	3.7	2.38	0.037
12.615	3.0	2.38	0.036
12.62	2.1	2.38	0.036
12.625	1.3	2.38	0.043
12.63	0.5	2.37	0.026
12.635	-0.4	2.35	0.029
12.64	-1.2	2.33	0.020
12.645	-1.9	2.31	0.026
12.65	-2.8	2.29	0.032
12.655	-3.6	2.26	0.017
12.66	-4.2	2.23	0.003
12.665	-4.8	2.19	0.011
12.67	-5.5	2.15	0.030
12.675	-6.0	2.11	0.028
12.68	-6.4	2.07	0.029
12.685	-6.8	2.03	0.046
12.69	-7.1	1.98	0.054
12.695	-7.3	1.93	0.061
12.7	-7.4	1.89	0.044
12.705	-7.5	1.84	0.044
12.71	-7.5	1.79	0.037
12.715	-7.5	1.75	0.019
12.72	-7.4	1.70	0.018
12.725	-7.1	1.66	0.040
12.73	-6.9	1.61	0.024
12.735	-6.7	1.57	0.049
12.74	-6.5	1.53	0.052
12.745	-6.1	1.49	0.051
12.75	-5.8	1.46	0.034
12.755	-5.6	1.42	0.024
12.76	-5.1	1.39	0.006
12.765	-4.7	1.36	0.021
12.77	-4.5	1.33	0.039
12.775	-4.1	1.30	0.064
12.78	-3.7	1.28	0.061
12.785	-3.6	1.25	0.028
12.79	-3.4	1.23	0.036
12.795	-3.0	1.21	0.053
12.8	-2.9	1.19	0.078
12.805	-2.8	1.17	0.096
12.81	-2.6	1.15	0.079
12.815	-2.4	1.13	0.079
12.82	-2.3	1.11	0.084
12.825	-2.1	1.10	0.067
12.83	-2.1	1.08	0.089
12.835	-2.1	1.07	0.081
12.84	-2.2	1.05	0.094
12.845	-2.1	1.03	0.085
12.85	-2.1	1.02	0.077
12.855	-2.2	1.00	0.081
12.86	-2.2	0.99	0.091
12.865	-2.3	0.97	0.073
12.87	-2.4	0.95	0.076
12.875	-2.4	0.94	0.087
12.88	-2.4	0.92	0.084
12.885	-2.5	0.90	0.072
12.89	-2.5	0.89	0.062
12.895	-2.4	0.87	0.074
12.9	-2.5	0.85	0.060
12.905	-2.6	0.84	0.051
12.91	-2.6	0.82	0.054
12.915	-2.6	0.80	0.049
12.92	-2.8	0.78	0.054
12.925	-2.8	0.77	0.036
12.93	-2.8	0.75	0.042
12.935	-3.0	0.73	0.052
12.94	-3.1	0.71	0.051
12.945	-3.1	0.69	0.052
12.95	-3.2	0.67	0.028
12.955	-3.3	0.65	0.033
12.96	-3.3	0.63	0.032
12.965	-3.4	0.61	0.040
12.97	-3.5	0.59	0.049
12.975	-3.6	0.57	0.089
12.98	-3.6	0.55	0.116
12.985	-3.7	0.53	0.218
12.99	-3.9	0.51	0.367
12.995	-3.8	0.48	0.502
13	-3.9	0.46	0.555
13.005	-4.0	0.44	0.434
13.01	-4.0	0.42	0.239
13.015	-4.0	0.40	-0.037
13.02	-4.2	0.37	-0.160
13.025	-4.2	0.35	-0.086
13.03	-4.2	0.33	0.009
13.035	-4.2	0.30	0.071
13.04	-4.0	0.28	0.108
13.045	-3.8	0.26	0.134
13.05	-3.9	0.24	0.134
13.055	-4.0	0.22	0.100
13.06	-3.9	0.20	0.087
13.065	-3.8	0.18	0.098
13.07	-3.8	0.16	0.114
13.075	-3.7	0.14	0.119
13.08	-3.5	0.12	0.116
13.085	-3.6	0.10	0.106
13.09	-3.7	0.09	0.089
13.095	-3.8	0.07	0.073
13.1	-4.0	0.05	0.073
13.105	-4.1	0.03	0.089
13.11	-4.1	0.00	0.109
13.115	-4.1	-0.02	0.099
13.12	-4.3	-0.04	0.071
13.125	-4.4	-0.06	0.082
13.13	-4.4	-0.08	0.124
13.135	-4.6	-0.10	0.131
13.14	-4.8	-0.13	0.112
13.145	-4.7	-0.15	0.124
13.15	-4.8	-0.17	0.133
13.155	-5.0	-0.20	0.153
13.16	-4.8	-0.22	0.134
13.165	-4.7	-0.24	0.106
13.17	-4.5	-0.26	0.113
13.175	-4.3	-0.28	0.105
13.18	-4.0	-0.30	0.114
13.185	-4.0	-0.32	0.137
13.19	-3.9	-0.34	0.151
13.195	-3.6	-0.36	0.174
13.2	-3.4	-0.37	0.173
13.205	-3.1	-0.38	0.195
13.21	-2.3	-0.39	0.189
13.215	-1.4	-0.40	0.219
13.22	-0.2	-0.40	0.244
13.225	1.6	-0.39	0.246
13.23	3.8	-0.37	0.271
13.235	6.3	-0.33	0.286
13.24	9.1	-0.29	0.287
13.245	12.3	-0.22	0.306
13.25	15.3	-0.15	0.314
13.255	18.3	-0.05	0.321
13.26	21.1	0.05	0.344
13.265	23.6	0.17	0.356
13.27	25.6	0.30	0.386
13.275	27.3	0.43	0.404
13.28	28.7	0.57	0.384
13.285	29.3	0.72	0.394
13.29	29.6	0.86	0.368
13.295	29.5	1.00	0.358
13.3	28.8	1.14	0.331
13.305	27.6	1.27	0.305
13.31	26.1	1.40	0.258
13.315	24.2	1.51	0.232
13.32	21.8	1.61	0.196
13.325	19.4	1.70	0.153
13.33	16.9	1.78	0.127
13.335	14.1	1.84	0.108
13.34	11.4	1.89	0.114
13.345	8.8	1.92	0.066
13.35	6.2	1.95	0.025
13.355	3.6	1.95	0.021
13.36	1.4	1.95	0.023
13.365	-0.6	1.94	0.024
13.37	-2.5	1.92	0.019
13.375	-4.0	1.89	0.042
13.38	-5.2	1.85	0.059
13.385	-6.3	1.81	0.048
13.39	-7.0	1.77	0.024
13.395	-7.3	1.72	0.028
13.4	-7.5	1.67	0.033
13.405	-7.5	1.63	0.046
13.41	-7.1	1.59	0.041
13.415	-6.7	1.54	0.066
13.42	-6.3	1.50	0.056
13.425	-5.9	1.47	0.037
13.43	-5.5	1.43	0.036
13.435	-5.2	1.40	0.029
13.44	-5.0	1.37	0.024
13.445	-4.7	1.34	0.016
13.45	-4.5	1.31	0.026
13.455	-4.2	1.28	0.034
13.46	-3.5	1.26	0.037
13.465	-2.6	1.24	0.021
13.47	-1.8	1.22	0.022
13.475	-0.7	1.21	0.048
13.48	0.6	1.21	0.054
13.485	1.7	1.21	0.044
13.49	2.8	1.22	0.052
13.495	4.0	1.23	0.044
13.5	5.0	1.25	0.028
13.505	5.8	1.28	0.019
13.51	6.7	1.30	0.033
13.515	7.3	1.33	0.037
13.52	7.7	1.37	0.028
13.525	8.2	1.40	0.028
13.53	8.6	1.44	0.023
13.535	8.7	1.47	0.033
13.54	8.7	1.51	0.021
13.545	8.7	1.54	0.036
13.55	8.3	1.58	0.039
13.555	7.8	1.61	0.035
13.56	7.3	1.64	0.032
13.565	6.6	1.66	0.016
13.57	5.7	1.68	0.010
13.575	4.8	1.70	0.016
13.58	3.8	1.71	0.044
13.585	2.7	1.71	0.052
13.59	1.6	1.71	0.027
13.595	0.6	1.71	0.034
13.6	-0.5	1.70	0.063
13.605	-1.7	1.68	0.058
13.61	-2.6	1.66	0.034
13.615	-3.6	1.63	0.051
13.62	-4.5	1.60	0.039
13.625	-5.3	1.57	0.028
13.63	-5.9	1.53	0.051
13.635	-6.6	1.49	0.035
13.64	-7.1	1.45	0.044
13.645	-7.4	1.40	0.034
13.65	-7.7	1.36	0.014
13.655	-8.0	1.31	0.009
13.66	-8.1	1.26	0.046
13.665	-8.2	1.22	0.051
13.67	-8.3	1.17	0.039
13.675	-8.1	1.12	0.017
13.68	-7.9	1.08	0.015
13.685	-7.7	1.03	0.030
13.69	-7.5	0.99	0.051
13.695	-7.0	0.95	0.053
13.7	-6.6	0.91	0.036
13.705	-6.2	0.88	0.013
13.71	-5.7	0.84	0.017
13.715	-5.1	0.81	0.041
13.72	-4.7	0.79	0.054
13.725	-4.3	0.76	0.052
13.73	-3.8	0.74	0.026
13.735	-3.5	0.72	0.015
13.74	-3.1	0.70	0.022
13.745	-2.7	0.68	0.021
13.75	-2.5	0.67	0.039
13.755	-2.3	0.65	0.077
13.76	-2.0	0.64	0.073
13.765	-1.8	0.62	0.057
13.77	-1.8	0.61	0.069
13.775	-1.6	0.60	0.088
13.78	-1.5	0.59	0.078
13.785	-1.6	0.58	0.060
13.79	-1.6	0.57	0.075
13.795	-1.6	0.56	0.089
13.8	-1.6	0.55	0.061
13.805	-1.6	0.54	0.033
13.81	-1.6	0.53	0.060
13.815	-1.6	0.52	0.111
13.82	-1.8	0.50	0.127
13.825	-1.7	0.49	0.104
13.83	-1.7	0.48	0.067
13.835	-1.8	0.47	0.043
13.84	-1.8	0.46	0.053
13.845	-1.8	0.45	0.049
13.85	-1.8	0.44	0.061
13.855	-1.9	0.42	0.043
13.86	-1.9	0.41	0.019
13.865	-2.0	0.40	0.026
13.87	-2.3	0.39	0.039
13.875	-2.4	0.37	0.029
13.88	-2.4	0.36	0.042
13.885	-2.6	0.35	0.049
13.89	-2.8	0.33	0.047
13.895	-2.7	0.31	0.029
13.9	-2.8	0.30	0.028
13.905	-3.0	0.28	0.036
13.91	-3.0	0.27	0.048
13.915	-3.1	0.25	0.062
13.92	-3.2	0.23	0.044
13.925	-3.1	0.22	0.077
13.93	-3.2	0.20	0.099
13.935	-3.3	0.18	0.210
13.94	-3.3	0.16	0.398
13.945	-3.2	0.15	0.548
13.95	-3.2	0.13	0.515
13.955	-3.4	0.11	0.359
13.96	-3.3	0.10	0.108
13.965	-3.3	0.08	-0.119
13.97	-3.5	0.06	-0.139
13.975	-3.4	0.04	-0.057
13.98	-3.3	0.03	0.021
13.985	-3.4	0.01	0.069
13.99	-3.5	-0.01	0.114
13.995	-3.4	-0.02	0.119
14	-3.5	-0.04	0.098
14.005	-3.5	-0.06	0.092
14.01	-3.4	-0.08	0.086
14.015	-3.4	-0.09	0.069
14.02	-3.5	-0.11	0.096
14.025	-3.4	-0.13	0.091
14.03	-3.4	-0.14	0.073
14.035	-3.5	-0.16	0.081
14.04	-3.7	-0.18	0.091
14.045	-3.7	-0.19	0.092
14.05	-3.8	-0.21	0.091
14.055	-4.0	-0.23	0.064
14.06	-3.9	-0.25	0.059
14.065	-3.9	-0.27	0.085
14.07	-4.0	-0.29	0.101
14.075	-4.0	-0.30	0.076
14.08	-4.0	-0.32	0.081
14.085	-4.1	-0.34	0.115
14.09	-4.2	-0.36	0.125
14.095	-4.1	-0.38	0.136
14.1	-4.2	-0.40	0.112
14.105	-4.2	-0.42	0.123
14.11	-3.9	-0.44	0.133
14.115	-3.7	-0.45	0.127
14.12	-3.5	-0.47	0.132
14.125	-3.2	-0.48	0.137
14.13	-3.0	-0.49	0.128
14.135	-3.0	-0.51	0.133
14.14	-2.9	-0.52	0.154
14.145	-2.6	-0.53	0.142
14.15	-2.4	-0.54	0.158
14.155	-2.0	-0.54	0.164
14.16	-1.2	-0.55	0.188
14.165	0.0	-0.54	0.199
14.17	1.6	-0.53	0.191
14.175	3.8	-0.51	0.201
14.18	6.5	-0.48	0.228
14.185	9.3	-0.43	0.259
14.19	12.5	-0.36	0.308
14.195	15.8	-0.28	0.322
14.2	19.0	-0.19	0.322
14.205	21.9	-0.08	0.324
14.21	24.7	0.05	0.321
14.215	27.0	0.18	0.347
14.22	28.8	0.33	0.370
14.225	30.4	0.48	0.382
14.23	31.4	0.63	0.384
14.235	31.8	0.79	0.379
14.24	31.8	0.94	0.379
14.245	31.3	1.09	0.367
14.25	30.2	1.24	0.346
14.255	28.7	1.38	0.284
14.26	26.9	1.50	0.224
14.265	24.6	1.62	0.196
14.27	22.0	1.72	0.164
14.275	19.3	1.81	0.151
14.28	16.5	1.88	0.131
14.285	13.6	1.94	0.105
14.29	10.7	1.99	0.057
14.295	8.1	2.02	0.036
14.3	5.4	2.03	0.018
14.305	3.0	2.04	0.024
14.31	0.9	2.03	0.045
14.315	-1.0	2.02	0.010
14.32	-2.8	1.99	0.012
14.325	-4.1	1.96	0.027
14.33	-5.0	1.93	0.022
14.335	-5.8	1.89	0.049
14.34	-6.2	1.85	0.046
14.345	-6.3	1.81	0.022
14.35	-6.2	1.77	0.006
14.355	-6.0	1.73	0.014
14.36	-5.4	1.69	0.031
14.365	-4.8	1.66	0.041
14.37	-4.3	1.63	0.048
14.375	-3.8	1.60	0.044
14.38	-3.3	1.58	0.037
14.385	-3.1	1.56	0.052
14.39	-3.0	1.53	0.055
14.395	-2.8	1.51	0.054
14.4	-2.8	1.49	0.038
14.405	-2.6	1.47	0.007
14.41	-2.1	1.45	0.008
14.415	-1.5	1.44	0.036
14.42	-0.8	1.43	0.053
14.425	0.1	1.42	0.052
14.43	1.2	1.42	0.039
14.435	2.1	1.42	0.030
14.44	3.1	1.43	0.014
14.445	4.2	1.44	0.033
14.45	5.1	1.46	0.059
14.455	5.9	1.48	0.060
14.46	6.7	1.51	0.053
14.465	7.4	1.54	0.059
14.47	7.8	1.57	0.059
14.475	8.2	1.60	0.068
14.48	8.6	1.64	0.026
14.485	8.7	1.67	0.004
14.49	8.7	1.71	-0.004
14.495	8.7	1.75	0.019
14.5	8.4	1.78	0.035
14.505	7.9	1.81	0.025
14.51	7.5	1.84	0.048
14.515	6.9	1.86	0.052
14.52	6.0	1.88	0.039
14.525	5.2	1.90	0.056
14.53	4.4	1.91	0.048
14.535	3.2	1.92	0.042
14.54	2.2	1.92	0.025
14.545	1.2	1.92	0.022
14.55	0.1	1.91	0.045
14.555	-1.0	1.89	0.069
14.56	-1.9	1.87	0.037
14.565	-2.8	1.85	0.028
14.57	-3.8	1.82	0.021
14.575	-4.5	1.79	0.029
14.58	-5.3	1.76	0.020
14.585	-6.0	1.72	0.022
14.59	-6.5	1.68	0.030
14.595	-6.8	1.63	0.056
14.6	-7.1	1.59	0.038
14.605	-7.5	1.54	0.052
14.61	-7.6	1.50	0.064
14.615	-7.7	1.45	0.059
14.62	-7.7	1.41	0.047
14.625	-7.5	1.36	0.044
14.63	-7.1	1.32	0.037
14.635	-7.0	1.28	0.039
14.64	-6.7	1.24	0.055
14.645	-6.4	1.20	0.056
14.65	-6.1	1.16	0.053
14.655	-5.8	1.13	0.046
14.66	-5.3	1.10	0.025
14.665	-4.8	1.07	0.007
14.67	-4.5	1.04	0.016
14.675	-4.1	1.01	0.039
14.68	-3.7	0.99	0.030
14.685	-3.5	0.97	0.027
14.69	-3.3	0.95	0.040
14.695	-2.9	0.93	0.054
14.7	-2.7	0.91	0.040
14.705	-2.6	0.89	0.059
14.71	-2.3	0.87	0.061
14.715	-2.1	0.86	0.064
14.72	-2.1	0.85	0.079
14.725	-1.9	0.83	0.068
14.73	-1.8	0.82	0.079
14.735	-1.8	0.81	0.087
14.74	-1.8	0.79	0.099
14.745	-1.6	0.78	0.091
14.75	-1.6	0.77	0.092
14.755	-1.6	0.76	0.061
14.76	-1.5	0.75	0.066
14.765	-1.5	0.73	0.077
14.77	-1.6	0.72	0.098
14.775	-1.5	0.71	0.090
14.78	-1.4	0.70	0.078
14.785	-1.5	0.69	0.058
14.79	-1.5	0.68	0.068
14.795	-1.4	0.67	0.082
14.8	-1.6	0.66	0.066
14.805	-1.7	0.65	0.061
14.81	-1.7	0.63	0.025
14.815	-1.8	0.62	0.007
14.82	-2.0	0.61	0.004
14.825	-2.1	0.59	0.008
14.83	-2.2	0.58	0.043
14.835	-2.4	0.57	0.055
14.84	-2.6	0.55	0.015
14.845	-2.6	0.53	0.007
14.85	-2.7	0.52	0.029
14.855	-2.9	0.50	0.031
14.86	-2.8	0.48	0.034
14.865	-3.0	0.47	0.009
14.87	-3.1	0.45	0.029
14.875	-3.1	0.43	0.037
14.88	-3.1	0.41	0.043
14.885	-3.2	0.40	0.091
14.89	-3.3	0.38	0.254
14.895	-3.1	0.36	0.444
14.9	-3.2	0.34	0.600
14.905	-3.4	0.32	0.584
14.91	-3.3	0.31	0.400
14.915	-3.4	0.29	0.120
14.92	-3.5	0.27	-0.084
14.925	-3.5	0.25	-0.059
14.93	-3.5	0.23	0.037
14.935	-3.6	0.21	0.100
14.94	-3.7	0.19	0.143
14.945	-3.6	0.17	0.147
14.95	-3.7	0.15	0.148
14.955	-3.8	0.13	0.121
14.96	-3.8	0.11	0.110
14.965	-3.8	0.09	0.076
14.97	-4.0	0.07	0.063
14.975	-3.9	0.05	0.054
14.98	-3.9	0.03	0.043
14.985	-3.9	0.02	0.049
14.99	-4.0	-0.00	0.074
14.995	-3.9	-0.02	0.083
15	-4.0	-0.04	0.073
15.005	-4.1	-0.06	0.073
15.01	-4.0	-0.08	0.084
15.015	-3.9	-0.10	0.086
15.02	-3.9	-0.12	0.083
15.025	-3.8	-0.14	0.082
15.03	-3.7	-0.16	0.104
15.035	-3.8	-0.18	0.088
15.04	-3.9	-0.20	0.076
15.045	-3.9	-0.21	0.063
15.05	-3.9	-0.23	0.081
15.055	-3.9	-0.25	0.091
15.06	-3.8	-0.27	0.105
15.065	-3.6	-0.29	0.132
15.07	-3.5	-0.30	0.107
15.075	-3.3	-0.32	0.081
15.08	-3.1	-0.33	0.079
15.085	-3.0	-0.34	0.101
15.09	-2.9	-0.36	0.110
15.095	-2.5	-0.37	0.140
15.1	-2.2	-0.38	0.135
15.105	-1.7	-0.38	0.141
15.11	-0.7	-0.39	0.160
15.115	0.8	-0.38	0.159
15.12	2.8	-0.36	0.177
15.125	5.4	-0.33	0.191
15.13	8.5	-0.29	0.216
15.135	11.7	-0.23	0.198
15.14	15.1	-0.15	0.222
15.145	18.7	-0.06	0.235
15.15	22.0	0.05	0.262
15.155	25.0	0.18	0.274
15.16	27.8	0.31	0.302
15.165	30.1	0.46	0.311
15.17	31.8	0.62	0.318
15.175	33.3	0.78	0.329
15.18	34.2	0.95	0.340
15.185	34.4	1.12	0.322
15.19	34.1	1.28	0.305
15.195	33.3	1.44	0.310
15.2	31.9	1.60	0.290
15.205	30.0	1.74	0.301
15.21	28.0	1.87	0.271
15.215	25.6	1.99	0.230
15.22	22.8	2.09	0.191
15.225	19.8	2.18	0.173
15.23	16.8	2.25	0.134
15.235	13.8	2.31	0.077
15.24	10.9	2.35	0.068
15.245	8.1	2.38	0.061
15.25	5.4	2.40	0.049
15.255	2.9	2.40	0.001
15.26	0.8	2.39	0.006
15.265	-1.1	2.38	0.023
15.27	-2.7	2.35	0.035
15.275	-3.8	2.32	0.028
15.28	-4.7	2.28	-0.008
15.285	-5.3	2.25	-0.002
15.29	-5.6	2.21	-0.003
15.295	-5.4	2.17	0.021
15.3	-5.1	2.13	0.033
15.305	-4.7	2.10	0.019
15.31	-4.0	2.07	0.031
15.315	-3.2	2.04	0.051
15.32	-2.5	2.02	0.031
15.325	-1.6	2.00	0.025
15.33	-0.9	1.99	0.019
15.335	-0.5	1.97	0.005
15.34	-0.2	1.96	0.023
15.345	-0.2	1.95	0.028
15.35	-0.2	1.94	0.034
15.355	-0.3	1.93	0.040
15.36	0.1	1.92	0.037
15.365	0.4	1.91	0.039
15.37	0.9	1.91	0.044
15.375	1.5	1.91	0.034
15.38	2.3	1.91	0.034
15.385	2.9	1.91	0.027
15.39	3.6	1.92	0.006
15.395	4.4	1.93	0.009
15.4	5.0	1.95	0.005
15.405	5.5	1.97	-0.009
15.41	6.0	1.99	-0.003
15.415	6.4	2.01	0.011
15.42	6.6	2.03	-0.009
15.425	6.9	2.06	-0.020
15.43	7.2	2.08	-0.008
15.435	7.1	2.11	0.036
15.44	7.2	2.13	0.061
15.445	7.2	2.16	0.061
15.45	7.0	2.18	0.029
15.455	6.7	2.20	0.019
15.46	6.4	2.22	0.018
15.465	5.9	2.24	0.019
15.47	5.4	2.26	0.021
15.475	4.6	2.27	0.056
15.48	3.8	2.28	0.048
15.485	2.7	2.28	0.007
15.49	2.0	2.28	-0.002
15.495	1.2	2.27	0.011
15.5	0.1	2.26	0.020
15.505	-1.2	2.25	0.026
15.51	-2.3	2.22	0.046
15.515	-3.4	2.19	0.053
15.52	-4.3	2.16	0.041
15.525	-5.0	2.13	0.018
15.53	-5.7	2.09	0.021
15.535	-6.2	2.05	0.023
15.54	-6.4	2.00	0.020
15.545	-6.6	1.96	0.033
15.55	-7.0	1.92	0.049
15.555	-7.3	1.87	0.038
15.56	-7.4	1.82	0.034
15.565	-7.5	1.78	0.040
15.57	-7.7	1.73	0.044
15.575	-7.6	1.68	0.034
15.58	-7.4	1.64	0.039
15.585	-7.3	1.59	0.025
15.59	-7.2	1.55	0.027
15.595	-6.8	1.51	0.026
15.6	-6.6	1.47	0.021
15.605	-6.3	1.43	0.020
15.61	-5.9	1.39	0.031
15.615	-5.6	1.36	0.038
15.62	-5.4	1.32	0.058
15.625	-5.1	1.29	0.049
15.63	-4.7	1.26	0.044
15.635	-4.6	1.23	0.021
15.64	-4.4	1.20	0.018
15.645	-4.0	1.18	0.028
15.65	-3.8	1.15	0.039
15.655	-3.7	1.13	0.048
15.66	-3.2	1.11	0.062
15.665	-2.9	1.09	0.055
15.67	-2.8	1.07	0.036
15.675	-2.5	1.05	0.016
15.68	-2.3	1.03	0.019
15.685	-2.3	1.02	0.034
15.69	-2.3	1.00	0.049
15.695	-2.3	0.98	0.094
15.7	-2.3	0.97	0.081
15.705	-2.1	0.95	0.070
15.71	-1.8	0.94	0.043
15.715	-1.8	0.92	0.056
15.72	-1.9	0.91	0.079
15.725	-1.8	0.90	0.066
15.73	-1.7	0.88	0.052
15.735	-1.9	0.87	0.054
15.74	-1.9	0.85	0.066
15.745	-2.0	0.84	0.079
15.75	-2.1	0.83	0.095
15.755	-2.4	0.81	0.089
15.76	-2.6	0.79	0.086
15.765	-2.7	0.78	0.082
15.77	-2.9	0.76	0.071
15.775	-3.5	0.74	0.046
15.78	-3.6	0.71	0.036
15.785	-2.9	0.70	0.037
15.79	-2.8	0.68	0.034
15.795	-3.0	0.66	0.046
15.8	-3.0	0.64	0.054
15.805	-3.0	0.62	0.045
15.81	-3.1	0.60	0.061
15.815	-3.3	0.58	0.049
15.82	-3.3	0.57	0.032
15.825	-3.2	0.55	0.022
15.83	-3.1	0.53	0.030
15.835	-3.4	0.51	0.036
15.84	-3.4	0.49	0.014
15.845	-3.3	0.47	0.009
15.85	-3.3	0.45	0.037
15.855	-3.4	0.43	0.064
15.86	-3.3	0.41	0.074
15.865	-3.3	0.40	0.074
15.87	-3.5	0.38	0.121
15.875	-3.3	0.36	0.239
15.88	-2.9	0.34	0.425
15.885	-4.4	0.32	0.549
15.89	-3.2	0.30	0.514
15.895	-1.9	0.29	0.391
15.9	-3.0	0.27	0.139
15.905	-4.6	0.25	-0.074
15.91	-4.4	0.22	-0.090
15.915	-3.2	0.21	-0.061
15.92	-2.4	0.19	0.021
15.925	-2.2	0.18	0.087
15.93	-2.9	0.17	0.106
15.935	-3.5	0.15	0.114
